Start (s),End (s),Scientific name,Common name,Confidence,File
27,30,Myioborus pictus,Painted Redstart,0.5918,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_082100.wav
6,9,Spinus pinus,Pine Siskin,0.5916,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_102400.wav
51,54,Fireworks,Fireworks,0.5916,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_165100.wav
27,30,Spinus pinus,Pine Siskin,0.5915,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_082300.wav
12,15,Spinus pinus,Pine Siskin,0.591,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_074700.wav
3,6,Zonotrichia leucophrys,White-crowned Sparrow,0.5908,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230731_070600.wav
18,21,Haemorhous mexicanus,House Finch,0.5906,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_210000.wav
15,18,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5904,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_143400.wav
15,18,Anthus rubescens,American Pipit,0.59,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_204200.wav
45,48,Fireworks,Fireworks,0.59,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230902_200200.wav
24,27,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5899,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_102400.wav
48,51,Emberiza hortulana,Ortolan Bunting,0.5896,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_100500.wav
42,45,Spinus pinus,Pine Siskin,0.5896,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_092100.wav
48,51,Anthus richardi,Richard's Pipit,0.5896,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_095000.wav
51,54,Spinus pinus,Pine Siskin,0.5895,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_101400.wav
54,57,Setophaga palmarum,Palm Warbler,0.5891,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_063200.wav
12,15,Turdus philomelos,Song Thrush,0.589,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230804_084300.wav
3,6,Regulus satrapa,Golden-crowned Kinglet,0.5887,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_064800.wav
36,39,Gun,Gun,0.5886,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_195618.wav
18,21,Palmeria dolei,Akohekohe,0.5885,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_055300.wav
15,18,Fireworks,Fireworks,0.5881,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_163400.wav
39,42,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5879,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_073000.wav
3,6,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5879,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_103800.wav
57,60,Vanellus vanellus,Northern Lapwing,0.5877,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_054600.wav
36,39,Fireworks,Fireworks,0.5875,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_230400.wav
0,3,Spinus pinus,Pine Siskin,0.5875,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_075700.wav
45,48,Calcarius lapponicus,Lapland Longspur,0.5869,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_205000.wav
42,45,Spinus pinus,Pine Siskin,0.5868,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_064500.wav
57,60,Fireworks,Fireworks,0.5865,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_062900.wav
48,51,Spinus pinus,Pine Siskin,0.5863,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_130000.wav
21,24,Fireworks,Fireworks,0.5859,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230904_131100.wav
30,33,Acanthis flammea,Common Redpoll,0.5857,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_210600.wav
54,57,Fireworks,Fireworks,0.5856,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230817_175000.wav
48,51,Fireworks,Fireworks,0.5855,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_221400.wav
15,18,Spinus pinus,Pine Siskin,0.5847,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_100300.wav
51,54,Human vocal,Human vocal,0.5846,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_163600.wav
0,3,Pipilo chlorurus,Green-tailed Towhee,0.5845,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_094400.wav
6,9,Sitta canadensis,Red-breasted Nuthatch,0.5845,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_080200.wav
9,12,Spizelloides arborea,American Tree Sparrow,0.5844,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_060800.wav
12,15,Spinus pinus,Pine Siskin,0.5842,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_092600.wav
0,3,Anthus rubescens,American Pipit,0.5842,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_075200.wav
21,24,Chlidonias hybrida,Whiskered Tern,0.5838,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_202500.wav
57,60,Spizelloides arborea,American Tree Sparrow,0.5837,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_055400.wav
51,54,Palmeria dolei,Akohekohe,0.5837,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_193300.wav
30,33,Charadrius falklandicus,Two-banded Plover,0.5836,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_204500.wav
33,36,Calcarius lapponicus,Lapland Longspur,0.5836,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_143000.wav
33,36,Spinus pinus,Pine Siskin,0.5834,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_083000.wav
24,27,Asio otus,Long-eared Owl,0.5833,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_074800.wav
15,18,Palmeria dolei,Akohekohe,0.583,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_062700.wav
9,12,Turdus philomelos,Song Thrush,0.5829,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_062600.wav
21,24,Spinus pinus,Pine Siskin,0.5828,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_092400.wav
45,48,Myioborus pictus,Painted Redstart,0.5824,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_062400.wav
21,24,Spinus pinus,Pine Siskin,0.5819,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_103300.wav
48,51,Fireworks,Fireworks,0.5814,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_211000.wav
42,45,Spinus pinus,Pine Siskin,0.5814,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_091300.wav
3,6,Fireworks,Fireworks,0.5813,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_132600.wav
3,6,Gun,Gun,0.5812,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_163100.wav
45,48,Leucosticte atrata,Black Rosy-Finch,0.581,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_102600.wav
18,21,Spinus pinus,Pine Siskin,0.581,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_073200.wav
15,18,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5805,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_061500.wav
24,27,Melanerpes carolinus,Red-bellied Woodpecker,0.5804,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_212800.wav
33,36,Calcarius lapponicus,Lapland Longspur,0.5798,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_142700.wav
6,9,Fireworks,Fireworks,0.5797,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230904_165100.wav
45,48,Coccothraustes vespertinus,Evening Grosbeak,0.5796,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_110000.wav
45,48,Spinus pinus,Pine Siskin,0.5793,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_094100.wav
33,36,Spizelloides arborea,American Tree Sparrow,0.5792,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_083400.wav
51,54,Spiza americana,Dickcissel,0.5791,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_122500.wav
6,9,Fireworks,Fireworks,0.5791,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_150100.wav
45,48,Acanthis flammea,Common Redpoll,0.5784,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_071100.wav
57,60,Scolopax rusticola,Eurasian Woodcock,0.5783,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_134700.wav
57,60,Fireworks,Fireworks,0.5782,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_224100.wav
18,21,Fireworks,Fireworks,0.578,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230817_095500.wav
3,6,Leucosticte atrata,Black Rosy-Finch,0.5778,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_214800.wav
42,45,Botaurus stellaris,Great Bittern,0.5775,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_132300.wav
36,39,Estrilda astrild,Common Waxbill,0.5773,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_121500.wav
48,51,Anthus campestris,Tawny Pipit,0.5769,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_134000.wav
57,60,Fireworks,Fireworks,0.5769,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_152100.wav
51,54,Sitta canadensis,Red-breasted Nuthatch,0.5768,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_072400.wav
27,30,Fireworks,Fireworks,0.5764,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_185900.wav
0,3,Spizelloides arborea,American Tree Sparrow,0.5763,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_071800.wav
57,60,Spinus pinus,Pine Siskin,0.5762,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_093600.wav
48,51,Corvus corax,Common Raven,0.5762,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_142200.wav
48,51,Ixoreus naevius,Varied Thrush,0.5762,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_201200.wav
6,9,Anthus richardi,Richard's Pipit,0.5761,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_181800.wav
39,42,Fireworks,Fireworks,0.5761,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_060400.wav
54,57,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5759,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_091300.wav
48,51,Fireworks,Fireworks,0.5758,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_081500.wav
18,21,Geothlypis aequinoctialis,Masked Yellowthroat,0.5757,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_072200.wav
6,9,Spinus pinus,Pine Siskin,0.5755,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_093900.wav
33,36,Tyrannus verticalis,Western Kingbird,0.5754,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_204500.wav
24,27,Picoides dorsalis,American Three-toed Woodpecker,0.5753,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_062100.wav
60,63,Human vocal,Human vocal,0.5753,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
3,6,Phalaenoptilus nuttallii,Common Poorwill,0.5752,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_065100.wav
12,15,Spinus pinus,Pine Siskin,0.575,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_075200.wav
39,42,Human vocal,Human vocal,0.575,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_153207.wav
54,57,Spinus pinus,Pine Siskin,0.5749,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_082400.wav
33,36,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5747,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_122500.wav
36,39,Fireworks,Fireworks,0.5747,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230810_071300.wav
12,15,Fireworks,Fireworks,0.574,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230902_182200.wav
27,30,Haemorhous mexicanus,House Finch,0.5739,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_054600.wav
24,27,Acanthis flammea,Common Redpoll,0.5736,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230724_213600.wav
54,57,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5736,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_144000.wav
51,54,Coccothraustes vespertinus,Evening Grosbeak,0.5731,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_201700.wav
30,33,Zonotrichia leucophrys,White-crowned Sparrow,0.5731,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_063100.wav
45,48,Spinus pinus,Pine Siskin,0.5726,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_064500.wav
0,3,Fireworks,Fireworks,0.5725,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_191600.wav
27,30,Acanthis flammea,Common Redpoll,0.5724,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_204100.wav
51,54,Human vocal,Human vocal,0.5724,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
48,51,Passerculus sandwichensis,Savannah Sparrow,0.5722,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_083400.wav
27,30,Corvus corax,Common Raven,0.5721,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230718_194700.wav
12,15,Spizella atrogularis,Black-chinned Sparrow,0.572,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_061500.wav
6,9,Sayornis saya,Say's Phoebe,0.5719,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_191300.wav
39,42,Palmeria dolei,Akohekohe,0.5718,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_122500.wav
51,54,Spizelloides arborea,American Tree Sparrow,0.5714,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_055400.wav
3,6,Fireworks,Fireworks,0.5714,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_161400.wav
0,3,Fireworks,Fireworks,0.5713,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_165100.wav
54,57,Passer domesticus,House Sparrow,0.5712,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_192500.wav
54,57,Spinus pinus,Pine Siskin,0.5711,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_080500.wav
3,6,Coccothraustes vespertinus,Evening Grosbeak,0.571,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_100600.wav
39,42,Fireworks,Fireworks,0.571,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230902_064200.wav
24,27,Fireworks,Fireworks,0.5709,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_181000.wav
27,30,Geothlypis aequinoctialis,Masked Yellowthroat,0.5708,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_072200.wav
48,51,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5704,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230816_192300.wav
24,27,Sitta canadensis,Red-breasted Nuthatch,0.5703,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_052400.wav
0,3,Spizelloides arborea,American Tree Sparrow,0.5702,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_065000.wav
36,39,Emberiza hortulana,Ortolan Bunting,0.5702,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230804_183300.wav
9,12,Glaucidium passerinum,Eurasian Pygmy-Owl,0.5697,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_073600.wav
24,27,Scolopax rusticola,Eurasian Woodcock,0.5696,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230817_214000.wav
18,21,Fireworks,Fireworks,0.5695,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_184900.wav
21,24,Coccothraustes vespertinus,Evening Grosbeak,0.5692,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_101200.wav
27,30,Coccothraustes vespertinus,Evening Grosbeak,0.5692,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_055300.wav
42,45,Regulus satrapa,Golden-crowned Kinglet,0.5692,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_061900.wav
9,12,Geothlypis aequinoctialis,Masked Yellowthroat,0.5691,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_053200.wav
27,30,Anthus pratensis,Meadow Pipit,0.5691,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_095500.wav
45,48,Pica pica,Eurasian Magpie,0.5689,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_064800.wav
54,57,Fireworks,Fireworks,0.5688,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_211400.wav
3,6,Spizelloides arborea,American Tree Sparrow,0.5688,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_142200.wav
15,18,Fireworks,Fireworks,0.5687,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_194800.wav
12,15,Corvus corax,Common Raven,0.5687,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_093900.wav
48,51,Fireworks,Fireworks,0.5686,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_215100.wav
45,48,Phalaenoptilus nuttallii,Common Poorwill,0.5684,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_072100.wav
30,33,Emberiza pusilla,Little Bunting,0.5683,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_061700.wav
12,15,Corvus corax,Common Raven,0.5683,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_142700.wav
24,27,Engine,Engine,0.5682,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_134300.wav
3,6,Spinus pinus,Pine Siskin,0.5679,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_101900.wav
39,42,Engine,Engine,0.5678,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_093200.wav
27,30,Setophaga coronata,Yellow-rumped Warbler,0.5678,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_083200.wav
27,30,Corvus corax,Common Raven,0.5677,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_142700.wav
6,9,Eremophila alpestris,Horned Lark,0.5674,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_092400.wav
45,48,Myioborus pictus,Painted Redstart,0.5672,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230828_084400.wav
45,48,Engine,Engine,0.5671,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_134300.wav
57,60,Pluvialis fulva,Pacific Golden-Plover,0.5671,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_060900.wav
36,39,Fireworks,Fireworks,0.5668,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230727_155000.wav
36,39,Spinus pinus,Pine Siskin,0.5667,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_124800.wav
33,36,Loxia pytyopsittacus,Parrot Crossbill,0.5667,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_082000.wav
57,60,Vanellus vanellus,Northern Lapwing,0.5667,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_092500.wav
6,9,Acanthis flammea,Common Redpoll,0.5663,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_081800.wav
3,6,Fireworks,Fireworks,0.5663,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_184500.wav
3,6,Fireworks,Fireworks,0.566,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_124400.wav
15,18,Petrochelidon nigricans,Tree Martin,0.5657,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_073200.wav
39,42,Fireworks,Fireworks,0.5657,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230812_140600.wav
24,27,Turdus philomelos,Song Thrush,0.5657,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_062800.wav
57,60,Sitta canadensis,Red-breasted Nuthatch,0.5656,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_075900.wav
9,12,Passer montanus,Eurasian Tree Sparrow,0.5653,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_193900.wav
12,15,Spinus pinus,Pine Siskin,0.5652,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_100300.wav
45,48,Anthus rubescens,American Pipit,0.565,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_123500.wav
39,42,Spinus pinus,Pine Siskin,0.5649,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_124900.wav
39,42,Acanthis flammea,Common Redpoll,0.5649,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_103000.wav
39,42,Sitta canadensis,Red-breasted Nuthatch,0.5649,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_072400.wav
0,3,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5648,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_081800.wav
12,15,Fireworks,Fireworks,0.5648,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230812_172100.wav
114,117,Human vocal,Human vocal,0.5647,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_153207.wav
42,45,Corvus corax,Common Raven,0.5645,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_184300.wav
54,57,Zonotrichia leucophrys,White-crowned Sparrow,0.5644,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_220600.wav
39,42,Leucosticte atrata,Black Rosy-Finch,0.5643,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_193900.wav
9,12,Haemorhous mexicanus,House Finch,0.5641,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_205100.wav
24,27,Coccothraustes vespertinus,Evening Grosbeak,0.564,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_055300.wav
18,21,Fireworks,Fireworks,0.5637,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230725_090200.wav
12,15,Fireworks,Fireworks,0.5637,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_193500.wav
54,57,Gun,Gun,0.5636,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_171100.wav
45,48,Spinus pinus,Pine Siskin,0.5636,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_083400.wav
54,57,Melanitta nigra,Common Scoter,0.5635,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_120500.wav
39,42,Turdus philomelos,Song Thrush,0.5635,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_061000.wav
3,6,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5633,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_061000.wav
24,27,Onychoprion aleuticus,Aleutian Tern,0.5633,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_150700.wav
33,36,Fireworks,Fireworks,0.5633,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230903_163400.wav
33,36,Spinus pinus,Pine Siskin,0.5632,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_082100.wav
57,60,Phalaenoptilus nuttallii,Common Poorwill,0.5631,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_073600.wav
39,42,Fireworks,Fireworks,0.5628,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_101600.wav
9,12,Spinus pinus,Pine Siskin,0.5626,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_133100.wav
