Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Asio flammeus,Short-eared Owl,0.1050,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_220500.wav
24.0,27.0,Asio flammeus,Short-eared Owl,0.1109,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_220500.wav
27.0,30.0,Asio flammeus,Short-eared Owl,0.1189,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_220500.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1238,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_221500.wav
18.0,21.0,Chroicocephalus philadelphia,Bonaparte's Gull,0.1072,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_221500.wav
24.0,27.0,Asio flammeus,Short-eared Owl,0.1617,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_223000.wav
33.0,36.0,Calidris alpina,Dunlin,0.1061,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_055600.wav
45.0,48.0,Calidris alpina,Dunlin,0.1184,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_063100.wav
9.0,12.0,Bucephala clangula,Common Goldeneye,0.2232,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_073600.wav
9.0,12.0,Aechmophorus clarkii,Clark's Grebe,0.1240,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_073600.wav
36.0,39.0,Calidris alpina,Dunlin,0.1190,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_074100.wav
51.0,54.0,Calidris alpina,Dunlin,0.1058,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_074600.wav
30.0,33.0,Mareca strepera,Gadwall,0.1418,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_075100.wav
48.0,51.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1317,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_075100.wav
51.0,54.0,Spizelloides arborea,American Tree Sparrow,0.1581,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_075100.wav
33.0,36.0,Aechmophorus clarkii,Clark's Grebe,0.1903,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_080600.wav
33.0,36.0,Aechmophorus occidentalis,Western Grebe,0.1088,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_080600.wav
36.0,39.0,Asio flammeus,Short-eared Owl,0.1056,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_081100.wav
57.0,60.0,Calidris alpina,Dunlin,0.1053,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_081600.wav
15.0,18.0,Spinus pinus,Pine Siskin,0.7742,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_082600.wav
18.0,21.0,Spinus pinus,Pine Siskin,0.5067,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_082600.wav
24.0,27.0,Spinus pinus,Pine Siskin,0.9026,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_082600.wav
30.0,33.0,Spinus pinus,Pine Siskin,0.7352,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_083100.wav
33.0,36.0,Spinus pinus,Pine Siskin,0.7695,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_083100.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.2363,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_083100.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.6135,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_083100.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.8002,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_083100.wav
45.0,48.0,Spinus pinus,Pine Siskin,0.8126,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_083100.wav
54.0,57.0,Spinus pinus,Pine Siskin,0.4623,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_083100.wav
21.0,24.0,Eremophila alpestris,Horned Lark,0.2733,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_090600.wav
21.0,24.0,Tyrannus tyrannus,Eastern Kingbird,0.1273,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_090600.wav
24.0,27.0,Anthus rubescens,American Pipit,0.6531,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_090600.wav
27.0,30.0,Anthus rubescens,American Pipit,0.5352,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_090600.wav
33.0,36.0,Anthus rubescens,American Pipit,0.1898,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_090600.wav
12.0,15.0,Anthus rubescens,American Pipit,0.1305,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_091100.wav
21.0,24.0,Eremophila alpestris,Horned Lark,0.1611,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_091600.wav
57.0,60.0,Eremophila alpestris,Horned Lark,0.3378,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_092100.wav
57.0,60.0,Anthus rubescens,American Pipit,0.1957,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_092100.wav
57.0,60.0,Calcarius lapponicus,Lapland Longspur,0.1127,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_092100.wav
9.0,12.0,Bucephala clangula,Common Goldeneye,0.1089,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_093100.wav
39.0,42.0,Calcarius lapponicus,Lapland Longspur,0.1005,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_093100.wav
6.0,9.0,Calidris alpina,Dunlin,0.1310,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_094100.wav
9.0,12.0,Calidris alpina,Dunlin,0.2373,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_094100.wav
30.0,33.0,Calidris alpina,Dunlin,0.1039,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_094600.wav
54.0,57.0,Passerella iliaca,Fox Sparrow,0.1174,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_102100.wav
27.0,30.0,Calidris alpina,Dunlin,0.1041,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_122100.wav
15.0,18.0,Bucephala clangula,Common Goldeneye,0.1418,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_134600.wav
57.0,60.0,Calidris alpina,Dunlin,0.1444,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_134600.wav
36.0,39.0,Anas platyrhynchos,Mallard,0.1417,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_135100.wav
9.0,12.0,Plectrophenax nivalis,Snow Bunting,0.1242,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_202600.wav
3.0,6.0,Asio flammeus,Short-eared Owl,0.1069,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_203600.wav
24.0,27.0,Aechmophorus clarkii,Clark's Grebe,0.1002,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_204600.wav
51.0,54.0,Bucephala clangula,Common Goldeneye,0.1381,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_222100.wav
51.0,54.0,Mareca strepera,Gadwall,0.1238,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_222100.wav
54.0,57.0,Calidris alpina,Dunlin,0.1007,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_222100.wav
3.0,6.0,Lagopus lagopus,Willow Ptarmigan,0.1300,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230812_222600.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1299,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_053300.wav
9.0,12.0,Asio flammeus,Short-eared Owl,0.1206,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_053800.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1048,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_053800.wav
27.0,30.0,Asio flammeus,Short-eared Owl,0.1200,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_053800.wav
30.0,33.0,Asio flammeus,Short-eared Owl,0.1206,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_053800.wav
36.0,39.0,Asio flammeus,Short-eared Owl,0.1050,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_053800.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1007,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_053800.wav
48.0,51.0,Asio flammeus,Short-eared Owl,0.1083,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_053800.wav
0,3.0,Pluvialis squatarola,Black-bellied Plover,0.1243,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_054300.wav
21.0,24.0,Poecile gambeli,Mountain Chickadee,0.3076,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_054300.wav
33.0,36.0,Asio flammeus,Short-eared Owl,0.1461,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_054300.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1182,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_054300.wav
36.0,39.0,Asio flammeus,Short-eared Owl,0.1247,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_054800.wav
48.0,51.0,Lanius borealis,Northern Shrike,0.1219,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_054800.wav
48.0,51.0,Lanius ludovicianus,Loggerhead Shrike,0.1167,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_054800.wav
6.0,9.0,Bucephala clangula,Common Goldeneye,0.1355,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_055300.wav
9.0,12.0,Pluvialis squatarola,Black-bellied Plover,0.1877,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_055800.wav
33.0,36.0,Asio flammeus,Short-eared Owl,0.1048,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_055800.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1321,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_055800.wav
0,3.0,Spizelloides arborea,American Tree Sparrow,0.2770,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
0,3.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1041,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
3.0,6.0,Spizelloides arborea,American Tree Sparrow,0.7803,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
3.0,6.0,Spizella passerina,Chipping Sparrow,0.1682,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
6.0,9.0,Spizelloides arborea,American Tree Sparrow,0.8663,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
6.0,9.0,Spizella passerina,Chipping Sparrow,0.2074,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
9.0,12.0,Spizelloides arborea,American Tree Sparrow,0.5844,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
9.0,12.0,Spizella passerina,Chipping Sparrow,0.1725,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1075,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
12.0,15.0,Spizelloides arborea,American Tree Sparrow,0.1930,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_060800.wav
57.0,60.0,Calcarius lapponicus,Lapland Longspur,0.4606,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_061300.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1214,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_061800.wav
42.0,45.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1210,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_063300.wav
12.0,15.0,Calcarius lapponicus,Lapland Longspur,0.1890,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_063800.wav
0,3.0,Pluvialis squatarola,Black-bellied Plover,0.1285,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_064300.wav
27.0,30.0,Bucephala clangula,Common Goldeneye,0.1437,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_064300.wav
27.0,30.0,Mareca strepera,Gadwall,0.1257,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_064300.wav
27.0,30.0,Chroicocephalus philadelphia,Bonaparte's Gull,0.1042,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_064300.wav
30.0,33.0,Asio flammeus,Short-eared Owl,0.1124,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_064300.wav
39.0,42.0,Bucephala clangula,Common Goldeneye,0.2138,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_064800.wav
45.0,48.0,Pica hudsonia,Black-billed Magpie,0.1013,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_064800.wav
48.0,51.0,Bucephala clangula,Common Goldeneye,0.1332,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_064800.wav
30.0,33.0,Passerculus sandwichensis,Savannah Sparrow,0.3121,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_065300.wav
39.0,42.0,Spizelloides arborea,American Tree Sparrow,0.2818,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_065300.wav
39.0,42.0,Certhia americana,Brown Creeper,0.1057,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_065300.wav
48.0,51.0,Mareca strepera,Gadwall,0.1466,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_065300.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1034,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_065300.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070300.wav
33.0,36.0,Aechmophorus clarkii,Clark's Grebe,0.1124,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070300.wav
33.0,36.0,Bucephala clangula,Common Goldeneye,0.1111,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070300.wav
36.0,39.0,Mareca strepera,Gadwall,0.1181,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070300.wav
48.0,51.0,Plectrophenax nivalis,Snow Bunting,0.3596,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070300.wav
3.0,6.0,Pandion haliaetus,Osprey,0.1127,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
18.0,21.0,Asio flammeus,Short-eared Owl,0.1460,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
30.0,33.0,Asio flammeus,Short-eared Owl,0.1483,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
45.0,48.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1841,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
48.0,51.0,Calcarius lapponicus,Lapland Longspur,0.1500,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1236,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
48.0,51.0,Calidris pusilla,Semipalmated Sandpiper,0.1188,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
51.0,54.0,Calidris alpina,Dunlin,0.1398,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
54.0,57.0,Calidris bairdii,Baird's Sandpiper,0.1135,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
57.0,60.0,Coccothraustes vespertinus,Evening Grosbeak,0.5177,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_070800.wav
3.0,6.0,Spinus pinus,Pine Siskin,0.1272,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
6.0,9.0,Spinus pinus,Pine Siskin,0.1365,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
12.0,15.0,Calcarius lapponicus,Lapland Longspur,0.1167,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
12.0,15.0,Eremophila alpestris,Horned Lark,0.1035,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
18.0,21.0,Calcarius lapponicus,Lapland Longspur,0.1346,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
18.0,21.0,Eremophila alpestris,Horned Lark,0.1130,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
21.0,24.0,Calcarius lapponicus,Lapland Longspur,0.1366,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
21.0,24.0,Eremophila alpestris,Horned Lark,0.1286,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
30.0,33.0,Calcarius lapponicus,Lapland Longspur,0.1571,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
36.0,39.0,Calcarius lapponicus,Lapland Longspur,0.1800,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
36.0,39.0,Eremophila alpestris,Horned Lark,0.1014,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_071800.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1137,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_072300.wav
9.0,12.0,Spinus pinus,Pine Siskin,0.4696,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_072300.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1001,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_072300.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1045,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_072800.wav
54.0,57.0,Aechmophorus clarkii,Clark's Grebe,0.1209,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_072800.wav
18.0,21.0,Bucephala clangula,Common Goldeneye,0.1159,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_073300.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1076,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_073300.wav
54.0,57.0,Eremophila alpestris,Horned Lark,0.1765,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_073300.wav
27.0,30.0,Salpinctes obsoletus,Rock Wren,0.1751,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_073800.wav
27.0,30.0,Setophaga coronata,Yellow-rumped Warbler,0.1599,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_073800.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2591,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_073800.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1007,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_074300.wav
18.0,21.0,Eremophila alpestris,Horned Lark,0.1233,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_074300.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1010,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_074800.wav
30.0,33.0,Asio flammeus,Short-eared Owl,0.1207,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_074800.wav
0,3.0,Calcarius lapponicus,Lapland Longspur,0.1115,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_075300.wav
12.0,15.0,Haemorhous cassinii,Cassin's Finch,0.1386,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_075300.wav
12.0,15.0,Vireo cassinii,Cassin's Vireo,0.1030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_075300.wav
45.0,48.0,Asio flammeus,Short-eared Owl,0.1075,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_075300.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1042,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_075300.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1087,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_075300.wav
30.0,33.0,Spinus pinus,Pine Siskin,0.8059,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_081300.wav
33.0,36.0,Calcarius lapponicus,Lapland Longspur,0.1198,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_081300.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.3417,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_081300.wav
39.0,42.0,Pluvialis squatarola,Black-bellied Plover,0.1451,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_081300.wav
39.0,42.0,Sayornis saya,Say's Phoebe,0.1091,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_081300.wav
45.0,48.0,Eremophila alpestris,Horned Lark,0.2062,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_081300.wav
45.0,48.0,Calcarius lapponicus,Lapland Longspur,0.1768,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_081300.wav
45.0,48.0,Anthus rubescens,American Pipit,0.1701,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_081300.wav
24.0,27.0,Asio flammeus,Short-eared Owl,0.1053,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1989,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
36.0,39.0,Spizella breweri,Brewer's Sparrow,0.1301,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
39.0,42.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2785,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
39.0,42.0,Spizella breweri,Brewer's Sparrow,0.1178,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
42.0,45.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3140,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
42.0,45.0,Spizella breweri,Brewer's Sparrow,0.1775,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
42.0,45.0,Spizelloides arborea,American Tree Sparrow,0.1479,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
45.0,48.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3988,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
45.0,48.0,Spizelloides arborea,American Tree Sparrow,0.2259,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
48.0,51.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2134,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_082800.wav
27.0,30.0,Spinus pinus,Pine Siskin,0.9265,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_083300.wav
30.0,33.0,Spinus pinus,Pine Siskin,0.3909,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_083300.wav
30.0,33.0,Calidris alba,Sanderling,0.1152,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_083300.wav
30.0,33.0,Plectrophenax nivalis,Snow Bunting,0.1054,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_083300.wav
33.0,36.0,Spinus pinus,Pine Siskin,0.8544,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_083300.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.9511,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_083300.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.8770,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_083300.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.9731,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230813_083300.wav
