Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Cinclus mexicanus,American Dipper,0.1157,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
15.0,18.0,Poecile gambeli,Mountain Chickadee,0.5027,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
21.0,24.0,Poecile gambeli,Mountain Chickadee,0.2123,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
21.0,24.0,Picoides dorsalis,American Three-toed Woodpecker,0.1299,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
39.0,42.0,Poecile gambeli,Mountain Chickadee,0.2468,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
42.0,45.0,Poecile hudsonicus,Boreal Chickadee,0.5291,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
42.0,45.0,Poecile gambeli,Mountain Chickadee,0.3329,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
48.0,51.0,Poecile gambeli,Mountain Chickadee,0.4758,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
54.0,57.0,Poecile hudsonicus,Boreal Chickadee,0.1032,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
3.0,6.0,Poecile gambeli,Mountain Chickadee,0.2645,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
9.0,12.0,Poecile rufescens,Chestnut-backed Chickadee,0.2436,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
9.0,12.0,Poecile atricapillus,Black-capped Chickadee,0.1111,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
42.0,45.0,Poecile gambeli,Mountain Chickadee,0.1113,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
45.0,48.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1310,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
45.0,48.0,Leiothlypis celata,Orange-crowned Warbler,0.1263,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
45.0,48.0,Poecile hudsonicus,Boreal Chickadee,0.1222,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
45.0,48.0,Setophaga townsendi,Townsend's Warbler,0.1183,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
48.0,51.0,Loxia curvirostra,Red Crossbill,0.1140,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
48.0,51.0,Pinicola enucleator,Pine Grosbeak,0.1022,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
51.0,54.0,Poecile hudsonicus,Boreal Chickadee,0.1353,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065000.wav
6.0,9.0,Poecile gambeli,Mountain Chickadee,0.5910,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
12.0,15.0,Poecile gambeli,Mountain Chickadee,0.1585,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
15.0,18.0,Poecile gambeli,Mountain Chickadee,0.5145,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
18.0,21.0,Contopus sordidulus,Western Wood-Pewee,0.2121,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
21.0,24.0,Poecile gambeli,Mountain Chickadee,0.2601,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
27.0,30.0,Poecile gambeli,Mountain Chickadee,0.1910,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
33.0,36.0,Poecile gambeli,Mountain Chickadee,0.1521,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
39.0,42.0,Poecile gambeli,Mountain Chickadee,0.2386,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
48.0,51.0,Poecile gambeli,Mountain Chickadee,0.1410,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
57.0,60.0,Ixoreus naevius,Varied Thrush,0.2444,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_065500.wav
3.0,6.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1962,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_070000.wav
51.0,54.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2352,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_070000.wav
54.0,57.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1743,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_070000.wav
36.0,39.0,Loxia curvirostra,Red Crossbill,0.1194,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
39.0,42.0,Loxia curvirostra,Red Crossbill,0.3294,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
39.0,42.0,Loxia leucoptera,White-winged Crossbill,0.1383,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
39.0,42.0,Anthus rubescens,American Pipit,0.1107,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
42.0,45.0,Loxia curvirostra,Red Crossbill,0.1402,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
42.0,45.0,Loxia leucoptera,White-winged Crossbill,0.1088,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
45.0,48.0,Loxia curvirostra,Red Crossbill,0.4027,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
45.0,48.0,Loxia leucoptera,White-winged Crossbill,0.1527,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
45.0,48.0,Anthus rubescens,American Pipit,0.1487,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
48.0,51.0,Loxia leucoptera,White-winged Crossbill,0.4004,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
48.0,51.0,Loxia curvirostra,Red Crossbill,0.3690,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
51.0,54.0,Loxia leucoptera,White-winged Crossbill,0.6466,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
51.0,54.0,Loxia curvirostra,Red Crossbill,0.3842,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
54.0,57.0,Loxia curvirostra,Red Crossbill,0.5859,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
54.0,57.0,Loxia leucoptera,White-winged Crossbill,0.3556,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
57.0,60.0,Loxia leucoptera,White-winged Crossbill,0.7103,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_071500.wav
9.0,12.0,Calidris alpina,Dunlin,0.2953,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_053700.wav
18.0,21.0,Calcarius lapponicus,Lapland Longspur,0.2082,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_053700.wav
27.0,30.0,Calcarius lapponicus,Lapland Longspur,0.2047,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_053700.wav
27.0,30.0,Pooecetes gramineus,Vesper Sparrow,0.1569,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_053700.wav
48.0,51.0,Mareca penelope,Eurasian Wigeon,0.1083,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_053700.wav
21.0,24.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1694,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_054700.wav
15.0,18.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1221,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_055200.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2174,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_055700.wav
39.0,42.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1907,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_055700.wav
3.0,6.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1365,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_060200.wav
21.0,24.0,Junco hyemalis,Dark-eyed Junco,0.4087,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_060200.wav
30.0,33.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1046,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_060200.wav
30.0,33.0,Melospiza lincolnii,Lincoln's Sparrow,0.1036,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_060200.wav
3.0,6.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2855,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061200.wav
6.0,9.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2346,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061200.wav
21.0,24.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1636,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061200.wav
24.0,27.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4477,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061200.wav
27.0,30.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2329,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061200.wav
51.0,54.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2120,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061200.wav
6.0,9.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1485,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061700.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3517,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061700.wav
27.0,30.0,Himantopus mexicanus,Black-necked Stilt,0.1068,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061700.wav
33.0,36.0,Megaceryle alcyon,Belted Kingfisher,0.2851,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061700.wav
39.0,42.0,Megaceryle alcyon,Belted Kingfisher,0.2905,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_061700.wav
21.0,24.0,Junco hyemalis,Dark-eyed Junco,0.3324,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_062200.wav
21.0,24.0,Spizella passerina,Chipping Sparrow,0.2087,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_062200.wav
21.0,24.0,Picoides dorsalis,American Three-toed Woodpecker,0.1023,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_062200.wav
0,3.0,Piranga ludoviciana,Western Tanager,0.1138,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
3.0,6.0,Colaptes auratus,Northern Flicker,0.3953,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
9.0,12.0,Colaptes auratus,Northern Flicker,0.3607,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
12.0,15.0,Colaptes auratus,Northern Flicker,0.5780,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
15.0,18.0,Tyrannus verticalis,Western Kingbird,0.3460,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
18.0,21.0,Colaptes auratus,Northern Flicker,0.3980,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
21.0,24.0,Spinus pinus,Pine Siskin,0.3407,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
24.0,27.0,Colaptes auratus,Northern Flicker,0.5452,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
27.0,30.0,Cardellina pusilla,Wilson's Warbler,0.3550,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
33.0,36.0,Colaptes auratus,Northern Flicker,0.5588,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
48.0,51.0,Tyrannus verticalis,Western Kingbird,0.2313,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
48.0,51.0,Picoides dorsalis,American Three-toed Woodpecker,0.1224,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
51.0,54.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2293,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
54.0,57.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4374,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_063200.wav
3.0,6.0,Regulus satrapa,Golden-crowned Kinglet,0.3644,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
3.0,6.0,Certhia americana,Brown Creeper,0.2185,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
6.0,9.0,Regulus satrapa,Golden-crowned Kinglet,0.4447,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
6.0,9.0,Certhia americana,Brown Creeper,0.1776,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
9.0,12.0,Regulus satrapa,Golden-crowned Kinglet,0.1554,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
12.0,15.0,Certhia americana,Brown Creeper,0.1670,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
27.0,30.0,Regulus satrapa,Golden-crowned Kinglet,0.6062,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
27.0,30.0,Poecile rufescens,Chestnut-backed Chickadee,0.2167,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
27.0,30.0,Troglodytes pacificus,Pacific Wren,0.1094,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
30.0,33.0,Regulus satrapa,Golden-crowned Kinglet,0.1214,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064200.wav
6.0,9.0,Sterna hirundo,Common Tern,0.1061,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064700.wav
45.0,48.0,Euphagus cyanocephalus,Brewer's Blackbird,0.1514,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_064700.wav
0,3.0,Corthylio calendula,Ruby-crowned Kinglet,0.1224,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
3.0,6.0,Corthylio calendula,Ruby-crowned Kinglet,0.1351,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
6.0,9.0,Colaptes auratus,Northern Flicker,0.4118,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
18.0,21.0,Colaptes auratus,Northern Flicker,0.2294,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
24.0,27.0,Regulus satrapa,Golden-crowned Kinglet,0.6291,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
24.0,27.0,Poecile rufescens,Chestnut-backed Chickadee,0.1631,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
27.0,30.0,Colaptes auratus,Northern Flicker,0.3654,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
33.0,36.0,Corthylio calendula,Ruby-crowned Kinglet,0.1900,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
33.0,36.0,Icterus bullockii,Bullock's Oriole,0.1820,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
39.0,42.0,Regulus satrapa,Golden-crowned Kinglet,0.1877,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
42.0,45.0,Regulus satrapa,Golden-crowned Kinglet,0.1208,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
45.0,48.0,Regulus satrapa,Golden-crowned Kinglet,0.2362,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
48.0,51.0,Regulus satrapa,Golden-crowned Kinglet,0.8627,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
48.0,51.0,Poecile rufescens,Chestnut-backed Chickadee,0.1513,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.1234,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065200.wav
39.0,42.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1019,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_065700.wav
51.0,54.0,Ixoreus naevius,Varied Thrush,0.1100,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_070700.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2383,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_071700.wav
21.0,24.0,Zonotrichia albicollis,White-throated Sparrow,0.1422,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_071700.wav
27.0,30.0,Zonotrichia albicollis,White-throated Sparrow,0.1472,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_071700.wav
30.0,33.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4612,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_071700.wav
33.0,36.0,Zonotrichia albicollis,White-throated Sparrow,0.1656,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_071700.wav
9.0,12.0,Zonotrichia albicollis,White-throated Sparrow,0.2672,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_072200.wav
24.0,27.0,Zonotrichia albicollis,White-throated Sparrow,0.1068,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_072200.wav
33.0,36.0,Zonotrichia albicollis,White-throated Sparrow,0.1897,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_072200.wav
51.0,54.0,Zonotrichia albicollis,White-throated Sparrow,0.1205,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230913_072200.wav
24.0,27.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4514,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_052800.wav
27.0,30.0,Aegolius acadicus,Northern Saw-whet Owl,0.1048,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_053300.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.1050,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_054800.wav
6.0,9.0,Ixoreus naevius,Varied Thrush,0.1359,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_054800.wav
12.0,15.0,Ixoreus naevius,Varied Thrush,0.7720,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_054800.wav
27.0,30.0,Ixoreus naevius,Varied Thrush,0.4344,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_054800.wav
27.0,30.0,Buteo jamaicensis,Red-tailed Hawk,0.1453,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_054800.wav
18.0,21.0,Melospiza lincolnii,Lincoln's Sparrow,0.2445,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_055300.wav
18.0,21.0,Junco hyemalis,Dark-eyed Junco,0.1794,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_055300.wav
18.0,21.0,Passerella iliaca,Fox Sparrow,0.1199,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_055300.wav
24.0,27.0,Ixoreus naevius,Varied Thrush,0.6046,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_055300.wav
54.0,57.0,Ixoreus naevius,Varied Thrush,0.2428,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_055300.wav
27.0,30.0,Ixoreus naevius,Varied Thrush,0.1862,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_060300.wav
42.0,45.0,Ixoreus naevius,Varied Thrush,0.1637,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_060300.wav
36.0,39.0,Certhia americana,Brown Creeper,0.2750,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_061300.wav
36.0,39.0,Regulus satrapa,Golden-crowned Kinglet,0.2491,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_061300.wav
45.0,48.0,Zonotrichia albicollis,White-throated Sparrow,0.3796,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_061300.wav
51.0,54.0,Zonotrichia albicollis,White-throated Sparrow,0.4223,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_061300.wav
51.0,54.0,Certhia americana,Brown Creeper,0.1275,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_061300.wav
33.0,36.0,Regulus satrapa,Golden-crowned Kinglet,0.3875,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_062300.wav
33.0,36.0,Poecile rufescens,Chestnut-backed Chickadee,0.1033,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_062300.wav
42.0,45.0,Regulus satrapa,Golden-crowned Kinglet,0.8127,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_062300.wav
15.0,18.0,Anthus rubescens,American Pipit,0.1055,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_064300.wav
18.0,21.0,Anthus rubescens,American Pipit,0.1317,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_064300.wav
21.0,24.0,Anthus rubescens,American Pipit,0.2085,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_064300.wav
24.0,27.0,Anthus rubescens,American Pipit,0.1244,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_064300.wav
39.0,42.0,Colaptes auratus,Northern Flicker,0.2804,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_064300.wav
39.0,42.0,Coccothraustes vespertinus,Evening Grosbeak,0.1548,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_064300.wav
30.0,33.0,Setophaga coronata,Yellow-rumped Warbler,0.1182,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065300.wav
33.0,36.0,Geothlypis tolmiei,MacGillivray's Warbler,0.2399,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065300.wav
33.0,36.0,Setophaga coronata,Yellow-rumped Warbler,0.1867,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065300.wav
36.0,39.0,Setophaga coronata,Yellow-rumped Warbler,0.1004,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065300.wav
54.0,57.0,Setophaga coronata,Yellow-rumped Warbler,0.4514,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065300.wav
54.0,57.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1244,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065300.wav
0,3.0,Regulus satrapa,Golden-crowned Kinglet,0.7129,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
3.0,6.0,Regulus satrapa,Golden-crowned Kinglet,0.7942,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
3.0,6.0,Poecile rufescens,Chestnut-backed Chickadee,0.1232,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
6.0,9.0,Regulus satrapa,Golden-crowned Kinglet,0.3525,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
9.0,12.0,Regulus satrapa,Golden-crowned Kinglet,0.5844,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
12.0,15.0,Regulus satrapa,Golden-crowned Kinglet,0.4424,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
15.0,18.0,Regulus satrapa,Golden-crowned Kinglet,0.2179,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
18.0,21.0,Regulus satrapa,Golden-crowned Kinglet,0.1931,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
36.0,39.0,Regulus satrapa,Golden-crowned Kinglet,0.1014,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230914_065800.wav
